"","SYMBOL","GSM2252986","GSM2252987","GSM2252988","GSM2252989","GSM2252990","GSM2252991","GSM2252992","GSM2252993","GSM2252994","GSM2252995","GSM2252996","GSM2252997"
"10419","LOC105374382",3,2,4,1,6,2,3,2,4,4,1,2
"10420","LOC105374383",0,0,1,0,0,0,2,2,4,1,1,2
"10421","LOC105374384",0,0,0,0,0,0,0,0,0,0,0,0
"10422","LOC105374386",0,0,0,0,0,0,0,0,0,0,0,0
"10423","LOC105374389",0,0,0,0,0,0,0,0,0,0,0,0
"10424","LOC105374391",0,0,0,0,0,0,0,0,0,0,0,0
"10425","LOC105374392",0,0,0,0,0,0,0,0,0,0,0,0
"10426","LINC02484",0,0,0,0,1,0,0,0,0,0,0,0
"10427","LOC105374396",0,0,0,0,0,0,0,0,0,0,0,0
"10428","LOC105374397",0,0,0,0,0,0,0,0,0,0,0,0
"10429","LOC105374399",0,0,0,0,0,0,0,0,0,0,0,0
"10430","LINC02505",0,0,0,0,0,0,0,0,0,0,0,0
"10431","LOC105374402",0,0,0,0,0,0,0,0,0,0,0,0
"10432","LOC105374404",0,0,0,0,0,0,0,0,0,0,0,0
"10433","LOC105374406",0,0,0,0,0,0,0,0,0,0,0,0
"10434",NA,2,2,0,5,4,1,2,1,1,1,5,2
"10435","LOC105374408",0,0,0,0,0,0,0,0,0,0,0,0
"10436","LOC105374409",0,0,0,0,0,0,0,0,0,0,0,0
"10437","LINC02513",0,0,0,0,0,0,0,0,0,0,0,0
"10438","LINC02278",0,0,0,0,0,0,0,0,0,0,0,0
"10439",NA,0,0,0,0,0,0,2,1,0,0,0,0
"10440","LOC105374413",0,0,0,0,0,0,0,0,0,0,0,0
"10441","LOC105374414",0,0,0,0,0,1,1,0,1,0,0,0
"10442","LOC105374418",3,1,1,1,3,4,2,2,1,1,0,2
"10443","SMIM14-DT",2,4,6,3,7,2,11,9,6,5,2,5
"10444","LOC105374421",5,6,6,3,3,2,5,4,5,2,1,3
"10445","LOC105374423",0,0,0,0,0,0,0,0,0,0,0,0
"10446","PHOX2B-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"10447","LOC105374426",0,0,0,0,0,0,0,0,0,0,0,0
"10448","LOC105374428",0,0,0,0,0,0,0,0,0,0,0,0
"10449","LOC105374430",0,0,0,0,0,0,0,0,0,0,0,0
"10450","LOC105374432",0,0,0,0,0,0,0,0,0,0,0,0
"10451","LOC105374433",0,0,0,0,0,0,0,0,0,1,0,0
"10452","LOC105374434",0,0,0,0,0,0,0,0,0,0,0,0
"10453","LOC105374435",0,0,0,0,0,0,0,0,0,0,0,0
"10454","LINC02383",0,0,0,0,0,0,1,0,0,0,0,0
"10455","LOC105374438",15,11,7,4,3,13,6,8,3,13,6,6
"10456","LOC105374439",1,1,1,0,1,0,0,0,0,0,0,0
"10457","LOC105374440",0,0,0,0,0,0,0,0,0,0,0,1
"10458","LOC105374441",0,0,0,0,0,0,0,0,0,0,0,0
"10459",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10460",NA,1,0,0,1,1,1,2,6,7,1,0,0
"10461","LOC105374444",2,1,0,2,0,1,7,10,5,3,2,1
"10462","LOC105374445",17,23,23,22,20,21,37,31,30,31,18,23
"10463","LINC01946",0,0,0,0,0,0,0,0,0,0,0,0
"10464","LOC105374453",0,0,0,0,0,0,0,0,0,0,0,0
"10465","RASGRP3-AS1",43,33,32,22,13,22,39,44,59,41,34,35
"10466","LOC105374455",0,0,0,1,1,1,0,2,1,0,1,2
"10467","LOC105374456",0,0,0,0,0,0,0,0,0,0,0,0
"10468","LOC105374457",0,0,0,0,0,0,0,0,0,0,0,0
"10469","LOC105374458",0,0,0,0,0,0,0,0,0,0,0,0
"10470","LOC105374459",0,0,0,0,0,0,0,0,0,0,0,0
"10471","LOC105374461",0,0,0,0,0,0,0,0,0,0,0,0
"10472","LOC105374464",7,5,6,12,3,6,11,13,10,8,7,8
"10473","LOC105374465",0,0,0,0,0,0,0,0,0,0,0,0
"10474",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10475","LOC105374467",0,0,0,0,0,0,0,0,0,0,0,0
"10476","LOC105374468",0,0,0,0,0,0,0,0,0,0,0,0
"10477","LOC105374470",2,4,3,3,1,1,1,6,0,3,2,2
"10478","LOC105374471",0,0,1,2,1,0,6,6,5,2,5,3
"10479","LOC105374473",0,0,0,0,0,0,0,0,0,0,0,0
"10480",NA,0,0,0,0,0,0,0,0,0,1,0,0
"10481","LOC105374475",0,0,0,0,0,0,0,0,0,0,0,0
"10482","SLC2A9-AS1",1,2,7,2,0,4,2,0,0,2,0,1
"10483",NA,0,0,0,0,0,0,0,0,0,1,0,1
"10484","LOC105374479",0,0,0,0,0,0,0,0,0,0,0,0
"10485","LOC105374480",0,0,0,0,0,0,0,0,0,0,0,0
"10486","LOC105374481",0,0,0,0,0,0,0,2,0,0,0,0
"10487","LOC105374482",0,0,0,0,0,0,0,0,0,0,0,0
"10488",NA,40,24,43,32,28,40,34,42,38,34,34,35
"10489","LINC02360",1,1,1,1,2,2,2,0,0,3,0,1
"10490","LOC105374488",0,0,0,0,0,0,0,0,0,0,0,0
"10491","LOC105374489",1,1,1,0,0,0,2,0,1,0,0,1
"10492","LOC105374490",0,0,0,0,0,0,0,0,0,0,0,0
"10493","LOC105374491",0,0,0,0,0,0,0,0,0,0,0,0
"10494","LOC105374492",0,0,0,0,0,0,0,0,0,0,0,0
"10495","LOC105374493",1,0,4,2,2,1,2,0,1,0,2,0
"10496",NA,0,0,0,0,2,1,1,0,0,0,1,0
"10497","LOC105374495",0,0,0,0,0,0,0,0,3,0,0,0
"10498","LOC105374496",0,0,0,0,0,0,0,0,0,0,0,0
"10499","LOC105374497",0,0,0,0,0,0,0,0,0,0,0,0
"10500","LOC105374498",0,0,0,0,0,0,1,0,0,0,0,0
"10501",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10502","LOC105374502",0,0,0,0,0,0,0,0,0,0,0,0
"10503","LOC105374505",0,0,0,0,0,0,0,0,0,0,1,0
"10504","LOC105374506",0,0,0,0,0,0,0,0,0,0,0,0
"10505","LOC105374507",0,0,0,0,0,0,0,0,0,0,0,0
"10506","LOC105374510",0,0,0,0,1,0,0,0,0,1,0,0
"10507","LOC105374511",0,0,0,0,0,0,0,0,0,0,0,0
"10508","LOC105374513",0,0,0,0,0,0,0,0,0,0,0,0
"10509","LOC105374514",0,0,0,0,0,0,0,0,0,0,0,0
"10510","LOC105374515",1,0,0,1,0,0,0,0,0,0,0,0
"10511","LOC105374516",0,0,0,0,0,0,0,0,0,0,0,0
"10512","LOC105374517",0,0,0,0,0,0,0,0,0,0,0,0
"10513",NA,0,0,1,0,0,0,0,0,0,0,0,0
"10514",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10515","LOC105374521",0,0,0,0,0,0,0,0,0,0,0,0
"10516","LOC105374523",0,0,0,0,0,0,0,0,0,0,0,0
"10517","LOC105374524",0,0,0,0,0,1,0,0,0,0,0,0
"10518",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10519","LOC105374527",0,0,0,0,0,0,0,0,0,0,0,0
"10520","LOC105374528",0,0,1,0,0,0,0,0,0,0,0,0
"10521","LOC105374531",0,0,0,0,0,0,0,0,0,0,0,0
"10522","LOC105374534",0,0,2,0,1,2,0,0,1,0,0,0
"10523","LOC105374535",3,2,5,1,5,4,3,2,1,1,1,0
"10524","LOC105374536",0,0,1,1,0,0,0,1,1,0,1,0
"10525",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10526","LOC105374538",10,6,13,8,10,12,35,54,37,47,42,43
"10527","LINC02357",0,0,0,0,0,0,0,0,0,0,0,0
"10528","LOC105374541",0,0,0,0,0,0,0,0,0,0,0,0
"10529","LOC105374542",0,0,0,0,0,0,0,0,0,0,0,0
"10530","LOC105374545",0,0,0,0,0,0,0,0,0,0,0,0
"10531","STIM2-AS1",2,4,6,0,0,2,6,10,6,3,10,3
"10532","LOC105374547",0,0,0,0,0,0,0,0,0,0,0,0
"10533","LOC105374548",0,0,0,0,0,0,0,0,0,0,0,0
"10534","LOC105374549",0,0,0,0,0,0,0,0,0,0,0,0
"10535","LOC105374550",0,0,0,0,0,0,0,0,0,0,0,0
"10536","LOC105374552",0,0,0,0,0,0,0,0,0,0,0,0
"10537","LOC105374553",0,0,0,0,0,0,0,0,0,0,0,0
"10538","LOC105374555",4,2,8,9,12,2,2,2,2,3,0,2
"10539","LOC105374556",0,0,0,0,0,0,0,0,0,0,0,0
"10540","LOC105374557",0,1,0,0,0,0,1,0,1,0,0,0
"10541","LOC105374558",0,0,0,0,0,0,0,0,0,0,0,0
"10542","LOC105374559",0,0,0,0,0,1,0,0,0,0,0,0
"10543","LINC02472",0,0,0,0,0,0,0,0,0,0,0,0
"10544","LOC105374562",0,0,0,0,0,0,0,0,0,0,0,0
"10545","LOC105374564",0,0,0,0,0,0,0,0,0,0,0,0
"10546","LINC02501",0,0,0,0,0,0,0,0,0,0,0,0
"10547","LOC105374566",0,0,0,0,0,0,0,0,0,0,0,0
"10548",NA,1,1,3,0,2,2,2,1,0,0,1,1
"10549","LOC105374568",0,0,0,0,0,2,0,0,0,0,0,0
"10550","LOC105374570",0,0,0,0,0,0,0,1,1,0,0,0
"10551","LOC105374571",1,0,0,2,4,2,0,0,0,2,1,3
"10552","LOC105374573",0,0,1,1,0,0,0,0,0,0,0,0
"10553","LOC105374576",2,1,0,0,0,1,0,0,0,0,0,0
"10554","LOC105374577",0,0,0,1,1,0,0,0,0,0,0,0
"10555","PRKCE-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"10556","LOC105374581",1,0,1,2,0,1,1,2,1,0,0,0
"10557","LINC01820",0,0,0,0,0,0,0,0,0,0,0,0
"10558","LOC105374584",11,1,13,13,11,4,10,16,10,11,0,2
"10559","LOC105374588",0,1,0,0,2,0,1,0,1,1,0,0
"10560","LOC105374589",0,0,0,0,0,0,0,1,0,0,0,0
"10561","LOC105374590",1,1,0,1,1,2,3,4,0,1,1,0
"10562","LOC105374591",0,1,0,0,0,0,0,1,0,1,0,0
"10563","LOC105374592",0,0,0,0,0,0,0,0,1,0,0,0
"10564","LOC105374593",0,3,0,0,0,0,1,0,0,0,0,0
"10565","LOC105374594",0,0,0,0,0,0,0,0,0,0,0,0
"10566","LOC105374595",1,1,5,0,0,0,0,0,0,1,1,0
"10567","LINC01867",0,0,0,0,0,0,0,0,0,0,0,0
"10568","LOC105374597",0,0,0,0,0,0,0,0,0,0,0,0
"10569","LOC105374598",0,0,0,0,0,0,0,0,0,0,0,0
"10570","LOC105374600",0,0,0,0,1,0,0,1,1,0,0,1
"10571",NA,1,0,0,0,0,0,1,0,1,1,1,0
"10572","LOC105374602",0,0,0,0,0,0,0,0,0,0,0,0
"10573","LOC105374606",0,0,0,0,0,0,0,0,0,0,0,0
"10574","LOC105374607",0,0,0,0,0,0,0,0,0,0,0,0
"10575","LOC105374608",0,0,1,2,0,0,1,0,0,0,1,1
"10576","LOC105374610",0,0,0,0,0,2,0,0,0,0,0,0
"10577",NA,0,1,0,2,2,4,0,0,2,0,2,0
"10578","LOC105374614",0,0,0,0,0,0,0,0,0,0,0,0
"10579","LOC105374615",0,0,0,0,0,0,0,1,4,0,0,0
"10580",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10581","LOC105374618",0,0,0,0,0,0,0,0,1,0,0,0
"10582","LOC105374620",0,0,0,0,0,0,0,0,0,0,0,0
"10583","LOC105374621",0,0,0,0,0,0,0,0,0,0,0,0
"10584","LINC02162",0,0,0,0,0,0,0,0,0,0,0,0
"10585","LOC105374625",0,0,0,0,0,0,0,0,0,0,0,0
"10586","LOC105374626",0,0,0,0,0,0,0,0,0,0,0,0
"10587","LINC02063",0,0,0,0,0,0,0,0,0,0,0,0
"10588","LOC105374629",0,0,0,0,0,0,0,0,0,0,0,0
"10589","LOC105374630",0,0,0,0,0,0,0,0,0,0,0,0
"10590","LINC02121",0,0,0,0,0,0,0,0,0,0,0,0
"10591","LOC105374634",0,0,0,0,0,0,0,0,0,0,0,0
"10592","LOC105374636",0,0,0,0,0,0,0,0,0,0,0,0
"10593","LOC105374639",1,2,3,3,3,4,1,6,6,1,5,4
"10594","SPTBN1-AS1",2,0,0,0,0,0,0,1,2,0,0,1
"10595","LOC105374641",0,0,0,0,0,0,0,0,0,0,1,0
"10596","LOC105374642",0,0,0,0,0,0,0,0,0,0,0,0
"10597","LOC105374643",0,0,0,0,0,0,0,0,0,0,0,0
"10598","LINC02142",0,0,0,0,0,0,0,0,0,0,0,0
"10599","LOC105374645",0,0,0,0,0,0,0,0,0,0,0,0
"10600","LOC105374646",0,0,0,0,0,0,0,0,0,0,0,0
"10601","LOC105374647",0,0,0,0,0,0,0,0,0,0,0,0
"10602","LINC02221",0,0,0,0,0,0,0,0,0,0,0,0
"10603","LOC105374649",0,0,0,0,0,0,0,0,0,0,0,0
"10604","LOC105374651",0,0,0,0,0,0,1,3,1,0,0,0
"10605","DAP-DT",2,0,3,3,2,4,0,0,0,0,1,0
"10606","LOC105374653",0,2,0,0,0,0,0,0,0,0,0,0
"10607","LOC105374654",0,0,0,0,0,0,0,0,0,0,0,0
"10608","LOC105374655",1,0,0,0,0,0,0,0,0,0,0,0
"10609","LOC105374656",0,0,0,0,0,0,0,0,0,0,0,0
"10610","LOC105374657",0,0,0,0,0,0,0,0,0,0,0,0
"10611","LINC02220",0,0,0,0,0,0,0,0,0,0,0,0
"10612","LOC105374659",0,0,0,0,0,0,0,0,0,0,0,0
"10613","LOC105374660",0,0,0,0,0,0,0,0,0,0,0,0
"10614","LOC105374661",0,0,0,0,0,0,0,0,0,0,0,0
"10615","LOC105374662",0,0,0,0,0,0,11,8,13,4,5,4
"10616",NA,0,0,2,1,0,2,0,0,1,0,0,2
"10617","LOC105374664",0,0,0,0,0,0,0,0,0,0,0,0
"10618","LOC105374666",0,0,0,0,0,0,0,0,0,0,0,0
"10619","EML6-AS1",0,0,0,0,0,0,0,0,0,0,0,0
"10620",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10621","LOC105374669",0,0,0,0,0,0,0,0,0,0,0,0
"10622","LOC105374672",0,0,0,0,0,0,0,0,0,0,0,1
"10623","LOC105374673",0,0,0,0,0,0,0,0,0,0,0,0
"10624",NA,1,3,3,2,1,2,1,4,6,1,3,2
"10625","LINC02241",0,0,0,0,0,1,0,0,0,0,0,0
"10626","LINC02146",0,0,0,0,0,0,0,0,0,0,0,0
"10627","LOC105374678",0,0,1,0,1,0,0,0,1,1,0,0
"10628","LOC105374681",1,1,0,0,0,0,0,0,0,0,1,0
"10629","LOC105374682",0,0,0,0,0,0,0,0,0,0,0,0
"10630","LOC105374683",0,0,0,2,0,0,0,0,0,0,0,0
"10631","LOC105374685",0,0,0,0,0,0,0,0,0,0,0,0
"10632","LOC105374686",0,0,0,0,0,0,0,0,0,0,0,0
"10633","LOC105374687",0,0,0,0,0,0,0,0,0,0,0,0
"10634","LOC105374688",0,0,0,0,0,0,0,0,0,0,0,0
"10635","LOC105374689",3,4,2,0,2,1,4,1,0,0,3,1
"10636","LOC105374690",14,13,9,4,10,6,10,21,14,10,10,8
"10637","LINC02211",1,1,0,1,1,2,2,2,0,1,1,1
"10638","LINC02228",21,42,33,35,36,29,48,43,27,17,22,19
"10639","LOC105374695",0,0,0,0,0,0,0,0,0,0,0,0
"10640","LOC105374696",0,0,0,0,0,0,0,0,0,0,0,0
"10641","LOC105374697",0,0,0,0,0,0,0,0,0,0,0,0
"10642","LINC02103",0,0,0,0,0,0,0,0,0,0,0,0
"10643","LOC105374699",0,0,0,0,0,0,0,0,0,0,0,0
"10644","LOC105374701",0,0,0,0,0,0,0,0,0,0,0,0
"10645","LOC105374702",0,0,0,0,0,0,0,0,0,0,0,0
"10646","LOC105374703",0,0,0,0,0,0,0,0,0,0,0,0
"10647","LOC105374704",0,0,0,0,0,0,0,0,0,0,0,0
"10648","LOC105374705",0,0,0,0,0,0,0,0,0,0,0,0
"10649","LOC105374706",0,0,0,0,0,0,0,0,0,0,0,0
"10650","LOC105374707",0,0,0,0,0,0,0,0,0,0,0,0
"10651","LOC105374709",0,1,0,0,0,0,0,0,0,0,0,0
"10652","LOC105374711",2,3,2,4,6,2,5,3,3,8,7,6
"10653","LINC02061",0,0,0,0,0,0,0,0,0,0,0,0
"10654","LOC105374715",0,0,0,0,2,1,0,1,0,0,1,2
"10655","LINC02160",0,0,0,0,0,0,0,0,0,0,0,0
"10656","LOC105374717",0,0,0,0,0,0,0,0,0,0,0,0
"10657","LOC105374719",0,0,0,0,0,0,0,0,0,0,0,0
"10658","LOC105374721",13,6,10,10,10,7,2,3,3,5,2,2
"10659","RAI14-DT",10,18,11,19,15,22,34,54,44,28,26,42
"10660","LOC105374724",0,0,2,1,1,3,0,1,0,1,0,2
"10661",NA,0,0,0,0,1,0,0,0,0,0,0,0
"10662","CPLANE1-AS1",6,3,9,8,6,6,0,0,2,2,1,3
"10663","LINC02117",0,0,0,0,0,0,0,0,0,0,0,0
"10664","LINC02110",0,0,0,0,0,0,0,0,0,0,0,0
"10665","LOC105374730",0,0,0,0,0,0,0,0,0,0,0,0
"10666","LINC02107",0,0,0,0,0,0,0,0,0,0,0,0
"10667","LOC105374732",4,6,1,5,4,2,1,4,2,4,2,4
"10668",NA,2,1,0,1,1,0,0,0,1,1,1,0
"10669","LOC105374735",0,0,0,0,3,0,0,1,0,0,1,0
"10670","LOC105374736",0,1,0,0,0,0,0,0,0,0,0,0
"10671","LOC105374737",0,0,0,0,0,0,0,0,1,0,0,0
"10672","LOC105374739",0,0,0,0,0,0,0,0,0,0,0,0
"10673","LOC105374740",0,0,0,0,0,0,0,0,0,0,0,0
"10674","LINC01795",0,0,0,0,0,0,0,0,0,0,0,0
"10675","LOC105374745",177,171,170,159,200,163,347,424,401,244,234,184
"10676","LOC105374746",110,97,96,88,101,108,594,681,613,159,155,147
"10677","LOC105374748",30,20,24,26,42,27,46,68,49,44,30,32
"10678","C5orf34-AS1",14,10,8,6,8,5,8,8,16,4,8,9
"10679","LOC105374754",0,0,0,0,0,0,0,0,0,0,0,0
"10680","LOC105374758",2,0,0,3,0,3,4,3,7,1,0,6
"10681","LOC105374759",0,1,1,0,2,1,2,2,2,1,1,2
"10682","LOC105374760",0,0,0,0,1,0,0,0,0,0,0,0
"10683","LOC105374761",0,0,0,0,0,0,0,1,0,1,0,1
"10684","LOC105374764",4,6,6,5,6,8,7,8,4,6,6,4
"10685","LOC105374768",0,0,0,0,0,0,0,0,0,0,0,0
"10686","LOC105374769",0,0,0,0,0,0,0,0,0,0,0,0
"10687","LGALSL-DT",5,6,5,2,5,1,2,2,6,2,3,2
"10688",NA,2,3,2,3,1,3,4,4,3,3,2,1
"10689","LOC105374773",9,7,8,4,2,6,7,14,6,4,5,5
"10690","LINC01805",0,0,0,0,0,0,0,0,0,0,0,0
"10691","LOC105374775",9,10,5,13,8,9,26,29,31,25,23,24
"10692","LOC105374776",0,0,0,2,0,0,1,1,0,0,0,0
"10693","LOC105374777",0,1,1,1,2,2,2,0,3,3,3,0
"10694","LOC105374780",0,0,0,0,0,0,0,0,0,0,0,0
"10695","LOC105374781",0,0,0,0,0,0,0,0,0,0,0,0
"10696","LOC105374785",0,0,0,0,1,0,1,0,0,0,0,0
"10697","LOC105374786",2,8,6,2,8,3,6,6,8,9,4,6
"10698","LOC105374789",1,1,4,2,2,2,0,1,2,6,4,4
"10699","LOC105374790",0,0,0,0,0,0,0,0,0,0,0,0
"10700","LINC01890",0,0,0,0,0,0,0,0,0,0,0,0
"10701","LOC105374792",0,0,2,0,1,1,1,0,0,0,0,0
"10702","LOC105374794",0,0,0,0,0,0,0,0,0,0,0,0
"10703","LOC105374795",5,5,4,7,11,5,13,6,7,2,10,7
"10704","LOC105374796",0,0,0,1,0,0,0,0,0,0,0,0
"10705","LOC105374797",0,0,0,0,0,0,0,0,0,0,0,0
"10706","LOC105374798",0,0,0,0,0,0,0,0,0,0,0,0
"10707","LOC105374800",14,13,13,21,25,10,9,7,6,10,5,3
"10708","LOC105374802",0,0,0,0,0,0,0,0,0,0,0,0
"10709","LOC105374803",0,0,0,0,0,0,0,0,0,0,0,0
"10710","LOC105374804",0,0,0,0,0,0,0,0,0,0,0,0
"10711","LOC105374807",10,7,13,4,8,1,8,2,5,7,4,3
"10712",NA,3,4,2,1,0,1,0,2,1,0,0,0
"10713","LOC105374809",148,143,185,155,195,148,150,141,150,142,171,152
"10714","LOC105374810",0,0,0,0,0,0,0,0,0,0,0,0
"10715","LOC105374811",4,2,3,4,7,2,0,2,0,3,7,3
"10716",NA,2,3,2,6,3,0,1,1,0,4,1,3
"10717","LOC105374813",1,1,0,0,1,1,0,1,0,0,0,0
"10718","LOC105374814",0,0,0,0,0,0,0,0,0,0,0,0
"10719","LOC105374815",0,0,0,0,0,0,0,0,0,0,0,0
"10720","LOC105374816",0,0,0,0,0,0,0,0,0,0,0,0
"10721","LOC105374817",0,0,1,0,0,0,0,0,0,0,0,0
"10722","LOC105374819",0,0,0,0,0,0,0,0,0,0,0,0
"10723","LOC105374820",0,0,0,0,0,0,0,0,0,0,0,0
"10724","LOC105374821",0,0,0,0,0,0,0,0,0,0,0,0
"10725","LOC105374822",0,0,0,0,0,0,0,0,0,0,0,0
"10726","LOC105374823",0,0,0,0,0,0,0,0,0,0,0,0
"10727","LOC105374824",0,0,0,0,0,0,0,0,0,0,0,0
"10728","LOC105374827",0,0,0,0,0,0,0,0,0,0,0,0
"10729","LOC105374828",0,0,0,0,0,0,0,0,0,0,0,0
"10730","LOC105374829",0,0,0,0,0,0,0,0,0,1,0,0
"10731","LOC105374831",0,0,0,0,0,0,0,0,0,0,0,0
"10732","LOC105374832",0,0,0,0,0,0,0,0,0,0,0,0
"10733","LOC105374833",0,0,0,0,0,0,0,0,0,0,0,0
"10734","LOC105374834",0,0,0,0,0,0,0,0,0,0,0,0
"10735","LOC105374836",282,284,387,277,310,279,447,387,407,337,324,254
"10736","LOC105374837",0,0,0,0,0,0,1,0,2,0,0,1
"10737",NA,25,21,33,29,24,17,24,19,18,13,10,16
"10738",NA,0,0,1,0,0,1,0,4,0,1,0,2
"10739","LOC105374841",10,18,16,22,24,14,14,18,4,2,7,5
"10740","LOC105374842",0,0,0,0,0,0,0,5,0,1,0,0
"10741","LOC105374843",0,0,0,0,0,0,0,0,0,0,0,0
"10742","CHMP3-AS1",43,30,26,16,24,13,31,29,27,26,13,10
"10743","LOC105374846",1,0,1,1,1,0,0,0,0,0,0,0
"10744","LINC01955",0,0,1,0,0,0,0,0,1,0,0,0
"10745","LOC105374848",2,4,4,2,2,3,8,10,7,4,3,4
"10746",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10747","LOC105374852",1,5,2,3,0,1,0,1,0,0,0,1
"10748","LOC105374853",2,0,4,1,2,2,5,3,8,5,6,4
"10749","LOC105374854",6,11,6,8,14,12,15,20,18,19,30,29
"10750","MALLP2",16,16,16,11,17,12,12,7,13,14,16,7
"10751","LOC105374862",0,0,0,0,0,0,0,0,0,0,0,0
"10752",NA,1,1,2,1,0,1,2,3,3,2,2,1
"10753","LOC105374869",0,0,0,0,0,0,0,0,0,0,0,0
"10754","LOC105374870",0,0,0,0,0,0,0,0,0,0,0,0
"10755","LOC105374873",1,0,1,0,1,3,0,2,1,3,0,1
"10756",NA,0,0,0,0,0,2,0,0,0,0,0,0
"10757","LOC105374879",0,0,0,0,0,0,0,0,1,0,0,0
"10758","FOXF2-DT",0,0,0,0,0,0,0,0,0,0,0,0
"10759",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10760","LOC105374883",0,0,0,0,0,0,0,0,0,0,0,0
"10761","LINC02521",0,0,0,0,1,0,0,0,1,0,0,0
"10762",NA,0,0,2,0,0,0,0,0,0,0,0,0
"10763","NQO2-AS1",5,9,2,4,4,4,10,11,8,6,11,8
"10764","LOC105374889",3,0,4,3,13,0,0,3,2,4,0,3
"10765","LOC105374890",0,0,0,0,0,0,0,0,0,0,0,0
"10766",NA,1,3,1,0,0,0,0,2,1,1,0,0
"10767","LOC105374894",3,7,1,3,2,2,3,5,6,3,5,3
"10768","LINC02533",0,0,0,0,0,1,0,0,0,0,0,0
"10769","LOC105374897",0,2,1,1,0,2,6,6,6,0,2,1
"10770","LOC105374898",150,151,163,148,174,161,102,108,124,107,109,96
"10771","LOC105374901",0,0,0,0,0,0,0,0,0,0,0,0
"10772","LOC105374902",0,0,0,0,0,0,0,0,0,0,0,0
"10773","LOC105374903",0,0,0,0,0,0,0,0,0,0,0,0
"10774","LOC105374904",0,0,0,0,0,0,0,0,0,0,0,0
"10775","LOC105374906",1,0,2,3,0,0,0,0,0,0,0,0
"10776",NA,61,51,58,43,52,54,14,20,19,26,25,23
"10777","LOC105374910",1,0,0,0,0,0,0,0,0,0,0,0
"10778","LOC105374911",0,0,0,0,0,0,0,0,0,0,0,0
"10779",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10780",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10781","LOC105374914",0,0,0,0,0,0,0,0,1,0,0,0
"10782","LOC105374918",0,0,0,0,0,0,0,0,0,0,0,0
"10783","LOC105374919",0,0,0,0,0,0,0,0,0,0,0,0
"10784","LOC105374920",0,0,0,0,0,0,0,0,0,0,0,0
"10785","LOC105374921",0,0,0,0,0,0,0,0,0,0,0,0
"10786",NA,0,1,0,0,2,1,0,0,0,0,0,0
"10787",NA,0,0,0,1,1,4,0,1,1,1,0,1
"10788","LOC105374925",1,4,2,1,1,0,0,2,2,0,0,0
"10789","LOC105374927",0,0,0,0,0,0,0,0,0,0,0,1
"10790","LOC105374928",0,0,0,0,0,0,0,1,0,0,0,0
"10791","LOC105374929",0,0,0,0,0,0,0,0,0,0,0,0
"10792","LOC105374931",0,0,0,0,0,0,0,0,0,0,0,0
"10793","LOC105374933",0,2,3,2,3,4,1,4,4,3,4,1
"10794","LOC105374934",0,0,0,0,0,0,0,0,0,0,0,0
"10795","LOC105374935",0,0,0,0,0,0,0,0,0,0,0,0
"10796","LOC105374936",0,1,0,0,0,0,0,0,0,1,0,0
"10797","LOC105374937",13,16,21,10,16,9,8,5,8,7,4,4
"10798","LOC105374938",20,21,25,22,25,21,32,37,38,24,21,20
"10799","LOC105374939",0,0,0,0,0,0,0,0,0,0,0,0
"10800","LOC105374940",0,0,0,0,0,0,0,0,0,0,0,0
"10801","LOC105374942",0,0,0,0,0,0,0,0,0,0,0,0
"10802","LOC105374943",0,0,0,0,0,0,0,0,0,0,0,0
"10803",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10804","LOC105374945",0,0,0,0,0,0,0,0,0,0,0,0
"10805","LOC105374946",0,0,0,0,0,0,0,0,0,0,0,0
"10806","LOC105374947",17,9,20,5,9,11,7,12,9,7,4,6
"10807","LOC105374948",0,0,0,0,0,0,0,0,0,0,0,0
"10808","LOC105374949",0,0,0,0,0,0,0,0,0,0,0,0
"10809","LOC105374951",0,0,0,0,0,0,1,0,0,0,0,0
"10810","NUP153-AS1",128,158,174,192,219,164,125,141,98,179,180,189
"10811","LOC105374953",0,1,0,0,0,2,0,0,0,0,0,0
"10812","LOC105374955",3,1,1,1,2,0,1,0,0,0,0,3
"10813","MIR548A1HG",0,0,0,0,0,0,1,1,0,3,1,2
"10814","LOC105374957",0,0,0,0,0,0,0,0,0,0,0,0
"10815","LOC105374958",0,0,0,0,0,0,0,0,0,0,0,0
"10816",NA,0,0,0,0,0,0,0,0,0,0,0,0
"10817","LOC105374960",0,0,0,0,0,0,0,0,0,0,0,0
"10818","LOC105374961",0,0,0,0,0,0,0,0,0,0,0,0
"10819","LOC105374963",0,0,0,0,0,0,0,0,0,0,0,0
